Unnamed: 0,age,balance,campaign,pdays,last_contact,poutcome_success
15926,32,578,2,-1,119,0
15929,27,202,1,-1,119,0
15931,29,2,1,-1,119,0
15932,47,290,2,-1,119,0
15934,60,-330,6,-1,119,0
15943,51,-113,4,-1,119,0
15944,25,38,5,-1,119,0
15945,34,1,3,-1,119,0
15951,46,942,2,-1,119,0
15952,30,44,1,-1,119,0
15963,34,27,1,-1,119,0
15967,39,-378,6,-1,119,0
15974,37,0,1,-1,119,0
15976,52,0,1,-1,119,0
15977,44,196,1,-1,119,0
15980,38,0,1,-1,119,0
15985,37,0,1,-1,119,0
15994,31,80,1,-1,119,0
16000,30,-346,1,-1,119,0
16002,29,652,1,-1,119,0
16014,45,1118,1,-1,119,0
16016,29,89,1,-1,119,0
16024,26,399,2,-1,119,0
16025,53,0,1,-1,119,0
16034,33,252,2,-1,119,0
16038,55,255,1,-1,119,0
16044,42,621,2,-1,119,0
16046,36,0,1,-1,119,0
16047,43,0,8,-1,119,0
16052,34,201,2,-1,119,0
16053,26,5116,3,-1,119,0
16054,30,311,1,-1,119,0
16058,43,3163,3,-1,119,0
16063,43,2309,1,-1,119,0
16064,58,2183,1,-1,119,0
16067,41,465,1,-1,119,0
16072,27,9965,1,-1,119,0
16076,27,-247,1,-1,119,0
16079,52,105,4,-1,119,0
16080,55,-404,3,-1,119,0
16082,39,-124,1,-1,119,0
16091,41,9,3,-1,119,0
16098,50,2013,1,-1,119,0
16103,26,321,7,-1,119,0
16105,58,74,11,-1,119,0
16106,54,122,3,-1,119,0
16108,35,144,2,-1,119,0
16109,34,1,7,-1,119,0
16118,29,0,7,-1,119,0
16122,34,197,1,-1,119,0
16128,44,722,2,-1,119,0
16131,26,0,10,-1,119,0
16133,52,4306,2,-1,119,0
16134,44,318,2,-1,119,0
16138,51,1634,4,-1,119,0
16149,38,-327,5,-1,119,0
16151,35,-196,2,-1,119,0
16156,61,50,5,-1,119,0
16159,34,0,2,-1,119,0
16161,32,476,7,-1,119,0
16167,32,268,5,-1,119,0
16172,34,-199,10,-1,119,0
16178,31,322,3,-1,119,0
16179,31,-241,5,-1,119,0
16185,42,41,3,-1,119,0
16188,34,1650,11,-1,119,0
16191,41,336,3,-1,119,0
16203,58,1310,2,-1,119,0
16211,52,192,2,-1,118,0
16215,25,0,5,-1,118,0
16218,45,2100,2,-1,118,0
16224,31,302,8,-1,118,0
16229,32,354,8,-1,118,0
16230,25,2228,1,-1,118,0
16232,57,1741,2,-1,118,0
16233,49,702,1,-1,118,0
16241,40,-81,1,-1,118,0
16244,37,1066,1,-1,118,0
16260,38,539,1,-1,118,0
16262,38,1952,1,-1,118,0
16263,26,3,1,-1,118,0
16267,53,913,1,-1,118,0
16275,49,206,2,-1,118,0
16276,30,0,1,-1,118,0
16281,39,1508,1,-1,118,0
16292,54,707,2,-1,118,0
16293,46,55,1,-1,118,0
16294,47,4386,1,-1,118,0
16303,46,739,1,-1,118,0
16305,47,1115,9,-1,118,0
16316,27,487,1,-1,118,0
16317,48,480,1,-1,118,0
16318,31,33,1,-1,118,0
16320,42,-426,7,-1,118,0
16324,38,23,1,-1,118,0
16326,35,329,8,-1,118,0
16329,44,26,2,-1,118,0
16333,34,672,3,-1,118,0
16341,30,163,2,-1,118,0
16343,54,1319,2,-1,118,0
16345,25,789,1,-1,118,0
16353,37,0,2,-1,118,0
16361,45,308,2,-1,118,0
16365,60,61,2,-1,118,0
16373,27,0,3,-1,118,0
16377,25,99,2,-1,118,0
16391,39,990,1,-1,118,0
16400,36,73,2,-1,118,0
16406,35,-550,3,-1,118,0
16411,42,1331,2,-1,118,0
16416,26,321,2,-1,118,0
16421,30,76,2,-1,118,0
16427,48,329,6,-1,118,0
16430,53,1672,1,-1,118,0
16432,57,215,9,-1,118,0
16441,27,607,3,-1,118,0
16455,42,-470,10,-1,118,0
16464,30,536,1,-1,118,0
16466,41,846,3,-1,118,0
16468,36,699,1,-1,118,0
16470,28,153,2,-1,118,0
16471,27,-392,2,-1,118,0
16472,29,181,1,-1,118,0
16473,45,524,1,-1,118,0
16478,31,378,2,-1,118,0
16479,48,291,2,-1,118,0
16486,60,591,2,-1,118,0
16491,56,0,5,-1,118,0
16492,51,0,3,-1,118,0
16496,56,2399,2,-1,118,0
16512,53,8918,2,-1,118,0
16515,33,395,6,-1,118,0
16520,51,21,17,-1,118,0
16522,59,204,2,-1,118,0
16529,27,1,4,-1,118,0
16530,32,93,2,-1,118,0
16540,56,0,29,-1,117,0
16543,35,-290,3,-1,117,0
16547,48,93,2,-1,117,0
16550,47,31,4,-1,117,0
16553,39,0,21,-1,117,0
16557,35,0,2,-1,117,0
16562,27,1501,1,-1,117,0
16579,53,1102,1,-1,117,0
16594,38,0,1,-1,117,0
16598,41,663,1,-1,117,0
16599,40,416,2,-1,117,0
16602,41,0,1,-1,117,0
16604,49,10350,1,-1,117,0
16621,29,444,2,-1,117,0
16625,38,-255,1,-1,117,0
16627,33,4,1,-1,117,0
16629,34,2656,1,-1,117,0
16637,38,593,24,-1,117,0
16645,53,-252,2,-1,117,0
16651,28,1,11,-1,117,0
16655,27,162,1,-1,117,0
16658,52,117,2,-1,117,0
16664,45,0,1,-1,117,0
16665,32,401,1,-1,117,0
16668,39,1086,1,-1,117,0
16673,41,720,1,-1,117,0
16675,50,26,4,-1,117,0
16676,44,3348,2,-1,117,0
16680,37,133,2,-1,117,0
16682,51,959,5,-1,117,0
16683,34,945,1,-1,117,0
16685,32,2502,1,-1,117,0
16687,54,0,2,-1,117,0
16693,28,1241,1,-1,117,0
16700,47,751,1,-1,117,0
16701,30,-68,1,-1,117,0
16711,34,889,1,-1,117,0
16712,32,597,1,-1,117,0
16714,37,352,2,-1,117,0
16717,32,3717,1,-1,117,0
16724,25,1747,1,-1,117,0
16730,33,930,2,-1,117,0
16738,50,-701,1,-1,117,0
16739,47,2458,3,-1,117,0
16747,36,268,1,-1,117,0
16754,30,78,1,-1,117,0
16760,25,674,2,-1,117,0
16773,38,272,1,-1,117,0
16774,48,595,1,-1,117,0
16776,39,63,1,-1,117,0
16784,34,347,6,-1,117,0
16785,37,3226,3,-1,117,0
16789,46,-71,2,-1,117,0
16797,45,757,3,-1,117,0
16805,45,1103,2,-1,117,0
16809,57,0,2,-1,117,0
16814,50,-54,3,-1,117,0
16818,43,34,3,-1,117,0
16819,39,-66,5,-1,117,0
16826,32,4612,4,-1,117,0
16832,41,1838,4,-1,117,0
16834,33,61,4,-1,117,0
16846,34,0,3,-1,116,0
16852,50,619,2,-1,116,0
16855,54,1371,2,-1,116,0
16860,49,165,10,-1,116,0
16862,46,0,2,-1,116,0
16869,38,21,4,-1,116,0
16875,51,-15,2,-1,116,0
16877,39,2,10,-1,116,0
16880,43,11532,1,-1,116,0
16882,27,0,2,-1,116,0
16886,27,137,1,-1,116,0
16891,25,-282,1,-1,116,0
16893,32,-49,8,-1,116,0
16899,27,140,1,-1,116,0
16901,34,1759,1,-1,116,0
16918,30,297,1,-1,116,0
16935,30,60,2,-1,116,0
16938,42,3841,2,-1,116,0
16941,35,48,1,-1,116,0
16943,49,-54,1,-1,116,0
16945,41,2959,1,-1,116,0
16948,31,10122,1,-1,116,0
16949,43,57,5,-1,116,0
16952,45,79,1,-1,116,0
16953,41,0,2,-1,116,0
16963,53,1364,1,-1,116,0
16976,30,-242,2,-1,116,0
16978,29,9,8,-1,116,0
16980,37,287,2,-1,116,0
16983,46,-220,1,-1,116,0
16986,32,1259,2,-1,116,0
16988,40,0,2,-1,116,0
16989,27,139,3,-1,116,0
16993,46,802,1,-1,116,0
16994,37,652,2,-1,116,0
16999,32,2,5,-1,116,0
17006,54,209,1,-1,116,0
17013,47,4397,1,-1,116,0
17019,32,1,2,-1,116,0
17020,30,191,2,-1,116,0
17030,49,183,2,-1,116,0
17036,27,0,3,-1,116,0
17037,37,334,12,-1,116,0
17052,51,323,9,-1,116,0
17055,51,656,2,-1,116,0
17057,35,786,1,-1,116,0
17064,31,-21,1,-1,116,0
17065,41,1672,1,-1,116,0
17071,30,33,1,-1,116,0
17072,44,3432,30,-1,116,0
17073,32,4069,1,-1,116,0
17076,34,1301,2,-1,116,0
17081,31,0,4,-1,116,0
17084,50,797,8,-1,116,0
17093,32,0,10,-1,116,0
17095,36,909,3,-1,116,0
17097,27,15,3,-1,116,0
17102,46,-160,11,-1,116,0
17132,38,406,5,-1,116,0
17133,41,1915,4,-1,116,0
17135,35,972,16,-1,116,0
17140,26,2,16,-1,116,0
17142,31,1767,6,-1,116,0
17144,33,-77,3,-1,113,0
17154,34,2047,5,-1,113,0
17173,57,0,4,-1,113,0
17175,42,-128,4,-1,113,0
17189,46,53,3,-1,113,0
17191,25,155,3,-1,113,0
17193,31,0,8,-1,113,0
17195,25,-380,4,-1,113,0
17209,37,242,3,-1,113,0
17213,32,15561,3,-1,113,0
17219,48,513,3,-1,113,0
17220,39,278,3,-1,113,0
17226,27,31,2,-1,113,0
17231,33,0,2,-1,113,0
17238,28,181,3,-1,113,0
17239,48,759,5,-1,113,0
17243,48,0,5,-1,113,0
17255,26,37,2,-1,113,0
17259,26,1538,3,-1,113,0
17260,49,0,2,-1,113,0
17268,34,516,2,-1,113,0
17277,48,917,5,-1,113,0
17281,30,1399,6,-1,113,0
17287,44,829,3,-1,113,0
17290,58,435,6,-1,113,0
17291,29,-382,2,-1,113,0
17294,36,656,4,-1,113,0
17303,52,14,5,-1,113,0
17304,33,837,2,-1,113,0
17308,59,14,2,-1,113,0
17309,32,82,4,-1,113,0
17314,51,224,5,-1,113,0
17316,27,0,4,-1,113,0
17318,32,-173,2,-1,113,0
17319,47,20,5,-1,113,0
17320,43,-391,8,-1,113,0
17332,35,449,4,-1,113,0
17342,39,1373,5,-1,113,0
17343,34,0,5,-1,113,0
17352,41,239,12,-1,113,0
17368,38,1817,4,-1,113,0
17370,51,0,4,-1,113,0
17380,54,129,2,-1,113,0
17383,40,552,8,-1,113,0
17384,29,91,4,-1,113,0
17392,36,1156,7,-1,113,0
17397,55,176,2,-1,113,0
17402,41,96,7,-1,113,0
17417,31,3,12,-1,113,0
17419,43,59,2,-1,113,0
17421,30,2,4,-1,113,0
17426,29,417,11,-1,113,0
17433,43,69,5,-1,113,0
17437,36,-342,3,-1,113,0
17443,33,0,12,-1,113,0
17446,33,2,12,-1,113,0
17451,32,48,3,-1,113,0
17452,26,1690,3,-1,113,0
17455,50,133,4,-1,113,0
17457,36,13315,8,-1,113,0
17460,55,655,6,-1,113,0
17463,52,21,15,-1,113,0
17475,47,0,3,-1,113,0
17478,50,298,6,-1,113,0
17485,27,1,6,-1,113,0
17487,44,251,3,-1,113,0
17490,59,0,10,-1,113,0
17497,51,2130,8,-1,113,0
17503,47,216,10,-1,112,0
17506,29,426,6,-1,112,0
17510,32,882,8,-1,112,0
17519,41,812,3,-1,112,0
17526,56,21,7,-1,112,0
17527,49,-249,5,-1,112,0
17530,44,964,2,-1,112,0
17535,33,-482,3,-1,112,0
17539,45,1525,2,-1,112,0
17542,46,931,5,-1,112,0
17546,48,2263,2,-1,112,0
17552,54,84,2,-1,112,0
17568,56,0,2,-1,112,0
17578,32,91,5,-1,112,0
17579,41,1538,2,-1,112,0
17596,29,7,5,-1,112,0
17600,54,1692,5,-1,112,0
17614,43,210,2,-1,112,0
17619,58,3,16,-1,112,0
17622,43,2113,2,-1,112,0
17625,45,0,3,-1,112,0
17626,39,2381,3,-1,112,0
17630,38,1655,2,-1,112,0
17634,57,1896,4,-1,112,0
17635,45,6269,2,-1,112,0
17636,38,4366,2,-1,112,0
17640,33,338,4,-1,112,0
17648,49,63,2,-1,112,0
17653,55,529,2,-1,112,0
17663,36,-129,3,-1,112,0
17669,51,974,4,-1,112,0
17676,54,136,2,-1,112,0
17681,51,513,2,-1,112,0
17682,34,5934,7,-1,112,0
17690,44,0,6,-1,112,0
17692,29,-689,9,-1,112,0
17704,51,2642,6,-1,112,0
17716,48,3726,2,-1,112,0
17724,47,1305,2,-1,112,0
17728,36,2017,18,-1,112,0
17730,43,3664,1,-1,112,0
17737,54,1044,5,-1,112,0
17738,31,1839,8,-1,112,0
17739,45,4413,35,-1,112,0
17742,57,1602,3,-1,112,0
17746,57,132,3,-1,112,0
17752,41,295,1,-1,112,0
17755,32,197,6,-1,112,0
17756,59,4295,3,-1,112,0
17759,48,1893,3,-1,112,0
17765,28,0,4,-1,112,0
17767,29,262,9,-1,112,0
17768,36,686,2,-1,112,0
17769,53,2191,5,-1,112,0
17782,30,92,5,-1,112,0
17783,47,2889,12,-1,112,0
17788,58,35,7,-1,112,0
17791,29,19,6,-1,112,0
17799,28,599,5,-1,112,0
17807,35,0,12,-1,112,0
17815,56,-82,6,-1,112,0
17818,39,949,8,-1,112,0
17820,45,219,8,-1,112,0
17821,37,0,4,-1,112,0
17822,43,744,4,-1,112,0
17832,60,6657,19,-1,112,0
17833,51,1151,2,-1,112,0
17836,60,179,4,-1,112,0
17837,52,-1,6,-1,112,0
17839,52,-232,4,-1,112,0
17846,28,376,4,-1,112,0
17848,56,1007,6,-1,112,0
17871,51,3560,6,-1,111,0
17898,33,5441,6,-1,111,0
17905,42,746,2,-1,111,0
17907,44,4425,2,-1,111,0
17908,45,1201,2,-1,111,0
17915,35,3443,4,-1,111,0
17920,38,7159,2,-1,111,0
17922,48,286,2,-1,111,0
17924,42,974,2,-1,111,0
17930,29,3615,3,-1,111,0
17931,43,54,2,-1,111,0
17937,37,0,4,-1,111,0
17940,53,235,2,-1,111,0
17945,41,1715,2,-1,111,0
17951,43,-1,2,-1,111,0
17952,60,241,3,-1,111,0
17954,31,0,24,-1,111,0
17955,32,0,5,-1,111,0
17960,55,1817,4,-1,111,0
17961,54,10621,2,-1,111,0
17979,54,602,2,-1,111,0
17995,58,2739,6,-1,111,0
17996,54,0,2,-1,111,0
17998,56,1340,6,-1,111,0
18011,44,629,4,-1,111,0
18017,31,0,3,-1,111,0
18025,59,3831,4,-1,111,0
18047,36,96,4,-1,111,0
18048,58,1013,5,-1,111,0
18051,52,1498,11,-1,111,0
18059,46,2032,2,-1,111,0
18060,29,11310,3,-1,111,0
18061,40,657,2,-1,111,0
18063,46,-363,11,-1,111,0
18074,60,0,3,-1,111,0
18078,60,726,5,-1,111,0
18081,54,114,3,-1,111,0
18096,53,6671,9,-1,111,0
18098,37,0,6,-1,111,0
18100,25,242,12,-1,111,0
18102,32,167,6,-1,111,0
18103,55,197,6,-1,111,0
18111,33,0,5,-1,111,0
18112,44,2023,21,-1,111,0
18115,43,-179,6,-1,111,0
18123,44,221,13,-1,111,0
18127,30,330,5,-1,111,0
18128,42,732,3,-1,111,0
18134,54,3721,1,-1,111,0
18136,60,194,5,-1,111,0
18140,37,2173,1,-1,111,0
18141,56,66,4,-1,111,0
18145,44,0,3,-1,111,0
18149,40,251,6,-1,111,0
18153,26,856,5,-1,111,0
18155,55,2366,4,-1,111,0
18158,42,1340,5,-1,111,0
18170,56,5486,3,-1,111,0
18172,46,4000,3,-1,111,0
18173,60,921,15,-1,111,0
18183,29,1175,4,-1,111,0
18184,51,-437,3,-1,111,0
18185,53,0,5,-1,111,0
18189,27,489,4,-1,111,0
18204,43,2,3,-1,111,0
18207,40,89,6,-1,111,0
18209,36,0,12,-1,111,0
18225,49,395,3,-1,111,0
18233,26,50,4,-1,111,0
18238,39,391,4,-1,111,0
18239,35,-1322,11,-1,111,0
18240,56,846,7,-1,111,0
18241,44,5414,4,-1,111,0
18243,33,-144,3,-1,111,0
18245,41,1500,6,-1,110,0
18251,43,0,8,-1,110,0
18252,35,11,19,-1,110,0
18253,27,0,6,-1,110,0
18254,30,116,19,-1,110,0
18259,53,17410,6,-1,110,0
18275,41,1138,18,-1,110,0
18278,46,526,3,-1,110,0
18280,48,816,7,-1,110,0
18285,37,417,5,-1,110,0
18287,53,118,5,-1,110,0
18288,37,483,11,-1,110,0
18291,47,404,7,-1,110,0
18296,36,1240,3,-1,110,0
18298,28,1837,3,-1,110,0
18306,45,194,4,-1,110,0
18308,47,4567,4,-1,110,0
18312,37,62,4,-1,110,0
18313,40,816,8,-1,110,0
18323,52,-477,4,-1,110,0
18333,41,750,2,-1,110,0
18336,37,1063,2,-1,110,0
18340,42,4617,2,-1,110,0
18341,33,0,23,-1,110,0
18343,32,1770,6,-1,110,0
18345,35,14,8,-1,110,0
18354,52,353,4,-1,110,0
18356,36,462,2,-1,110,0
18358,48,884,2,-1,110,0
18359,44,617,2,-1,110,0
18360,57,20584,2,-1,110,0
18366,36,723,2,-1,110,0
18371,37,2924,2,-1,110,0
18373,46,390,2,-1,110,0
18375,53,3158,23,-1,110,0
18392,51,-168,3,-1,110,0
18393,38,137,22,-1,110,0
18401,59,595,7,-1,110,0
18405,41,4900,2,-1,110,0
18410,48,-392,4,-1,110,0
18411,32,0,6,-1,110,0
18412,58,55,8,-1,110,0
18415,45,1239,4,-1,110,0
18421,45,27,2,-1,110,0
18426,41,428,2,-1,110,0
18427,40,3165,2,-1,110,0
18430,31,-82,31,-1,110,0
18431,42,247,2,-1,110,0
18436,54,12,4,-1,110,0
18453,42,176,2,-1,110,0
18459,47,-1531,8,-1,110,0
18468,38,0,2,-1,110,0
18479,44,96,2,-1,110,0
18481,42,2110,2,-1,110,0
18489,50,602,2,-1,110,0
18498,39,375,2,-1,110,0
18504,45,1533,4,-1,110,0
18508,57,271,4,-1,110,0
18511,42,517,7,-1,110,0
18531,58,-382,12,-1,110,0
18533,58,4656,6,-1,110,0
18549,41,3,4,-1,110,0
18561,39,532,2,-1,110,0
18562,42,3211,1,-1,110,0
18569,49,133,5,-1,110,0
18573,40,-2827,1,-1,110,0
18574,41,-1176,1,-1,110,0
18578,56,728,15,-1,110,0
18585,56,1362,1,-1,110,0
18587,44,879,1,-1,110,0
18592,38,2398,33,-1,110,0
18597,55,804,5,-1,110,0
18598,37,65,4,-1,110,0
18600,32,3,27,-1,110,0
18602,58,0,16,-1,110,0
18606,29,-983,2,-1,110,0
18608,53,2215,14,-1,110,0
18613,38,0,22,-1,110,0
18620,39,0,3,-1,110,0
18626,53,-22,3,-1,110,0
18642,47,1493,5,-1,110,0
18645,38,-361,33,-1,110,0
18647,49,2677,3,-1,110,0
18651,46,4879,3,-1,110,0
18663,39,572,20,-1,110,0
18664,40,-125,5,-1,110,0
18666,54,198,3,-1,110,0
18674,37,67,3,-1,110,0
18677,42,270,5,-1,110,0
18680,49,969,9,-1,110,0
18685,45,72,5,-1,110,0
18687,45,-405,3,-1,110,0
18689,35,66,3,-1,110,0
18690,35,0,9,-1,110,0
18694,40,57,9,-1,110,0
18695,42,5331,3,-1,110,0
18696,42,0,36,-1,110,0
18697,33,0,29,-1,110,0
18700,28,189,2,-1,110,0
18701,39,554,5,-1,110,0
18716,58,8218,10,-1,110,0
18717,34,699,10,-1,110,0
18725,59,2194,9,-1,110,0
18728,42,-466,15,-1,110,0
18736,48,3644,9,-1,110,0
18740,37,4439,29,-1,110,0
18753,47,737,3,-1,110,0
18754,47,3285,5,-1,110,0
18764,31,1186,16,-1,110,0
18769,49,4374,3,-1,110,0
18771,40,341,5,-1,110,0
18773,50,52,8,-1,110,0
18775,28,44,13,-1,110,0
18780,58,1183,5,-1,110,0
18791,33,-75,8,-1,110,0
18792,48,4259,7,-1,110,0
18794,58,-27,13,-1,110,0
18795,49,199,25,-1,110,0
18815,38,47,11,-1,110,0
18817,28,144,22,-1,110,0
18833,30,663,1,-1,106,0
18836,36,0,1,-1,106,0
18838,38,0,1,-1,106,0
18840,49,324,1,-1,106,0
18862,57,0,1,-1,106,0
18868,56,136,1,-1,106,0
18877,46,1303,1,-1,106,0
18879,57,3,2,-1,106,0
18881,49,5223,1,-1,106,0
18885,55,236,1,-1,106,0
18888,52,193,1,-1,106,0
18891,45,1051,1,-1,106,0
18894,36,0,1,-1,106,0
18897,48,1218,1,-1,106,0
18899,33,116,1,-1,106,0
18901,55,2437,1,-1,106,0
18906,45,2,1,-1,106,0
18915,51,21244,2,-1,106,0
18916,53,0,2,-1,106,0
18920,44,810,1,-1,106,0
18925,56,277,1,-1,106,0
18927,43,610,1,-1,106,0
18937,54,537,1,-1,106,0
18940,46,3009,2,-1,106,0
18943,47,194,1,-1,106,0
18944,45,2834,1,-1,106,0
18948,46,2533,1,-1,106,0
18958,40,4,3,-1,106,0
18968,59,3713,2,-1,106,0
18971,58,1686,2,-1,106,0
18974,60,-284,8,-1,106,0
18985,53,6280,2,-1,106,0
18989,55,2730,2,-1,106,0
18991,49,5673,3,-1,106,0
19001,59,2552,3,-1,105,0
19007,30,1908,1,-1,105,0
19025,50,805,1,-1,105,0
19030,42,1533,1,-1,105,0
19031,59,460,1,-1,105,0
19037,59,100,1,-1,105,0
19038,58,937,1,-1,105,0
19039,46,648,1,-1,105,0
19044,33,679,2,-1,105,0
19048,43,187,1,-1,105,0
19054,46,0,1,-1,105,0
19059,43,2048,1,-1,105,0
19065,47,301,1,-1,105,0
19079,59,-1,2,-1,105,0
19086,36,287,1,-1,105,0
19089,50,1098,1,-1,105,0
19091,34,0,2,-1,105,0
19093,45,-642,4,-1,105,0
19097,60,4063,2,-1,105,0
19106,32,710,2,-1,105,0
19110,53,879,1,-1,105,0
19123,46,13118,2,-1,105,0
19129,52,64,3,-1,105,0
19131,52,547,2,-1,105,0
19132,50,604,1,-1,105,0
19142,31,155,1,-1,105,0
19148,51,2918,2,-1,105,0
19167,51,434,2,-1,105,0
19171,48,547,2,-1,105,0
19180,50,486,2,-1,105,0
19184,57,0,2,-1,105,0
19185,50,37,4,-1,105,0
19191,52,499,4,-1,104,0
19193,31,7,6,-1,104,0
19201,57,734,4,-1,104,0
19203,55,953,3,-1,104,0
19212,45,925,2,-1,104,0
19215,46,44,2,-1,104,0
19218,48,1526,2,-1,104,0
19228,41,3432,3,-1,104,0
19236,54,0,2,-1,104,0
19240,36,163,2,-1,104,0
19242,33,580,2,-1,104,0
19246,40,3812,4,-1,104,0
19249,35,146,2,-1,104,0
19254,50,535,2,-1,104,0
19263,46,765,2,-1,104,0
19266,37,1863,2,-1,104,0
19276,39,5988,2,-1,104,0
19278,42,24780,2,-1,104,0
19284,48,249,6,-1,104,0
19288,35,533,12,-1,104,0
19300,40,311,2,-1,104,0
19301,34,265,2,-1,104,0
19303,55,0,2,-1,104,0
19309,59,1390,2,-1,104,0
19328,33,764,2,-1,104,0
19330,37,1558,2,-1,104,0
19332,48,490,2,-1,104,0
19336,33,3059,2,-1,104,0
19338,30,1403,4,-1,104,0
19356,36,129,2,-1,104,0
19374,37,-56,4,-1,104,0
19377,46,874,1,-1,104,0
19379,36,900,4,-1,104,0
19388,47,324,1,-1,104,0
19390,32,6359,1,-1,104,0
19391,58,4,1,-1,104,0
19407,50,-70,2,-1,104,0
19416,46,225,5,-1,104,0
19429,45,38,3,-1,104,0
19437,44,339,3,-1,104,0
19440,30,223,3,-1,104,0
19441,39,0,2,-1,104,0
19442,48,2850,3,-1,104,0
19446,57,4043,4,-1,103,0
19447,54,6812,3,-1,103,0
19452,39,94,2,-1,103,0
19453,51,10077,2,-1,103,0
19456,49,2635,2,-1,103,0
19457,35,1055,2,-1,103,0
19469,37,649,2,-1,103,0
19484,56,3120,2,-1,103,0
19486,51,183,2,-1,103,0
19490,30,868,2,-1,103,0
19501,48,-347,2,-1,103,0
19507,45,3098,2,-1,103,0
19511,53,234,2,-1,103,0
19521,58,312,2,-1,103,0
19524,40,0,2,-1,103,0
19528,50,-54,2,-1,103,0
19533,36,1477,2,-1,103,0
19544,32,1010,2,-1,103,0
19549,47,1265,2,-1,103,0
19552,35,616,2,-1,103,0
19556,59,-471,6,-1,103,0
19559,57,7747,2,-1,103,0
19569,55,543,2,-1,103,0
19581,30,14355,2,-1,103,0
19583,42,-1781,2,-1,103,0
19589,53,787,2,-1,103,0
19591,33,35,4,-1,103,0
19592,45,1288,6,-1,103,0
19595,32,-23,5,-1,103,0
19604,36,812,4,-1,103,0
19608,30,3330,6,-1,103,0
19614,57,6822,2,-1,103,0
19617,36,0,2,-1,103,0
19626,48,309,2,-1,103,0
19640,36,333,2,-1,103,0
19645,55,2430,2,-1,103,0
19648,57,320,2,-1,103,0
19653,58,225,6,-1,103,0
19664,59,1002,2,-1,103,0
19670,33,584,3,-1,103,0
19677,43,-334,1,-1,103,0
19687,33,5,1,-1,103,0
19694,59,927,2,-1,103,0
19707,59,6,3,-1,103,0
19718,46,678,3,-1,103,0
19725,38,740,3,-1,103,0
19726,33,2376,3,-1,103,0
19730,33,801,5,-1,103,0
19735,56,654,4,-1,103,0
19741,34,555,18,-1,103,0
19743,53,1713,3,-1,103,0
19744,52,5122,7,-1,103,0
19747,48,174,8,-1,102,0
19753,32,449,2,-1,102,0
19758,47,7,2,-1,102,0
19761,51,507,2,-1,102,0
19765,58,648,2,-1,102,0
19768,44,178,2,-1,102,0
19770,52,409,2,-1,102,0
19784,32,0,4,-1,102,0
19786,31,379,5,-1,102,0
19790,41,413,2,-1,102,0
19791,60,1361,2,-1,102,0
19792,32,1388,6,-1,102,0
19799,31,6,2,-1,102,0
19808,48,0,9,-1,102,0
19811,41,881,2,-1,102,0
19813,33,1909,2,-1,102,0
19826,36,369,2,-1,102,0
19837,37,578,4,-1,102,0
19838,42,0,6,-1,102,0
19850,34,221,2,-1,102,0
19856,44,1424,2,-1,102,0
19857,52,2142,2,-1,102,0
19859,59,12928,2,-1,102,0
19861,60,2934,2,-1,102,0
19879,40,8259,4,-1,102,0
19883,32,3939,2,-1,102,0
19885,46,1034,2,-1,102,0
19894,31,165,2,-1,102,0
19895,34,-16,2,-1,102,0
19896,31,9506,2,-1,102,0
19902,35,3161,2,-1,102,0
19913,54,-125,2,-1,102,0
19921,38,4359,2,-1,102,0
19922,31,37,2,-1,102,0
19930,33,59,4,-1,102,0
19931,33,1264,6,-1,102,0
19934,35,75,11,-1,102,0
19935,49,1047,4,-1,102,0
19940,30,221,4,-1,102,0
19941,50,3002,2,-1,102,0
19946,48,4415,6,-1,102,0
19950,30,940,2,-1,102,0
19965,33,2374,2,-1,102,0
19971,60,759,2,-1,102,0
19978,51,0,2,-1,102,0
19983,32,881,1,-1,102,0
19984,38,523,1,-1,102,0
19986,33,2907,1,-1,102,0
19988,53,1868,4,-1,102,0
19993,32,3786,1,-1,102,0
19994,31,120,1,-1,102,0
20000,35,77,1,-1,102,0
20002,40,8844,1,-1,102,0
20017,31,2,1,-1,102,0
20020,34,832,4,-1,102,0
20022,32,795,3,-1,102,0
20026,34,2093,6,-1,102,0
20032,49,443,6,-1,102,0
20041,39,1795,7,-1,102,0
20059,41,2127,7,-1,102,0
20065,61,368,3,-1,102,0
20067,37,189,4,-1,102,0
20070,47,233,3,-1,102,0
20073,35,0,3,-1,99,0
20074,31,323,3,-1,99,0
20075,51,440,5,-1,99,0
20079,31,0,7,-1,99,0
20090,54,221,2,-1,99,0
20092,45,0,4,-1,99,0
20093,41,13,4,-1,99,0
20096,46,6086,2,-1,99,0
20097,34,50,3,-1,99,0
20103,49,-232,2,-1,99,0
20105,39,454,2,-1,99,0
20114,35,2277,2,-1,99,0
20116,30,274,2,-1,99,0
20117,42,687,2,-1,99,0
20122,48,476,3,-1,99,0
20123,34,4231,2,-1,99,0
20128,32,321,2,-1,99,0
20129,35,14,2,-1,99,0
20130,53,657,2,-1,99,0
20141,39,-112,2,-1,99,0
20142,31,319,2,-1,99,0
20145,35,2,4,-1,99,0
20148,56,2750,2,-1,99,0
20149,32,787,2,-1,99,0
20150,32,67,2,-1,99,0
20153,31,98,2,-1,99,0
20157,30,564,2,-1,99,0
20167,40,99,2,-1,99,0
20168,33,644,2,-1,99,0
20177,32,11797,2,-1,99,0
20186,35,361,2,-1,99,0
20189,31,15,2,-1,99,0
20190,35,272,2,-1,99,0
